Geneid	gene_name	SRR950087	SRR950082	SRR950086	SRR950085	SRR950080	SRR950078	SRR950079	SRR950083	SRR950081	SRR950084
ENSG00000231231	AP001422.3	0	4	3	0	4	8	1	5	2	13
ENSG00000157554	ERG	573	818	1075	941	1382	1372	1118	1083	1167	1739
ENSG00000231480	SNRPGP13	0	0	0	0	0	0	0	0	0	0
ENSG00000223806	LINC00114	0	0	0	2	0	0	4	2	8	0
ENSG00000157557	ETS2	9058	4825	6132	13572	7402	8217	15668	16105	16221	9943
ENSG00000229986	AP001042.1	2	0	0	0	0	0	0	0	0	0
ENSG00000205622	AF064858.6	6	4	0	10	6	0	11	22	14	8
ENSG00000229925	AP001043.1	0	0	0	0	0	0	0	0	2	0
ENSG00000272015	SNORA62	0	0	0	0	0	0	0	0	0	0
ENSG00000227721	RPSAP64	0	0	0	0	0	0	0	0	0	0
ENSG00000234035	AP001044.2	0	2	3	2	5	0	0	0	1	0
ENSG00000232837	AF064858.7	38	0	1	48	4	2	68	43	63	2
ENSG00000235888	AF064858.8	48	20	17	73	25	26	73	131	92	45
ENSG00000237721	AF064858.11	29	4	5	21	2	15	40	33	50	19
ENSG00000237609	AF064858.10	3	4	0	1	4	3	11	18	5	0
ENSG00000228861	RPL23AP12	0	0	0	0	2	8	6	2	0	0
ENSG00000235701	PCBP2P1	6	19	22	12	18	9	15	25	31	28
ENSG00000183527	PSMG1	1148	5115	6573	1646	7337	9035	1906	2242	1955	11021
ENSG00000185658	BRWD1	12057	6871	9172	15904	9357	12142	19074	20768	18873	13434
ENSG00000272991	AF129408.17	0	0	0	0	0	0	0	0	0	0
ENSG00000232608	TIMM9P2	6	8	4	7	10	25	11	16	9	33
ENSG00000237373	BRWD1-IT1	0	11	2	6	6	14	5	3	0	11
ENSG00000229623	METTL21AP1	2	6	0	2	17	13	5	3	9	8
ENSG00000255568	BRWD1-IT2	33	28	70	39	45	50	74	34	50	80
ENSG00000238141	BRWD1-AS1	2	10	12	12	17	18	12	19	12	37
ENSG00000205581	HMGN1	5174	25790	34461	6962	37190	45790	8305	8875	8140	55082
ENSG00000252915	Y_RNA	5	19	27	7	28	47	10	10	16	44
ENSG00000238556	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000227406	RNF6P1	0	4	0	0	0	0	0	0	2	1
ENSG00000182093	WRB	6035	3343	3928	8968	4821	5963	10238	11201	10349	7398
ENSG00000157578	LCA5L	123	253	352	175	360	520	184	215	204	553
ENSG00000185437	SH3BGR	940	198	296	1390	328	443	1455	1509	1626	579
ENSG00000235808	MYL6P2	0	0	2	3	0	2	2	4	3	0
ENSG00000228349	RPS26P4	0	6	0	0	0	0	0	0	1	0
ENSG00000235012	AF121897.4	6	4	0	10	4	0	17	17	8	8
ENSG00000183778	B3GALT5	262	468	449	372	677	760	423	455	427	793
ENSG00000184809	C21orf88	83	49	102	154	107	100	125	152	157	128
ENSG00000225330	AF064860.5	4	1	10	0	6	3	2	6	4	13
ENSG00000231713	AF064860.7	4	12	16	13	24	28	8	8	3	30
ENSG00000183067	IGSF5	48	65	45	52	83	72	73	88	86	88
ENSG00000183036	PCP4	4462	302	312	8156	385	483	8940	9476	9134	646
ENSG00000171587	DSCAM	2110	1371	1631	3626	2180	2264	3931	4213	4258	2730
ENSG00000263973	MIR4760	0	0	0	0	0	0	1	0	0	0
ENSG00000235123	DSCAM-AS1	3	6750	8196	4	10264	11556	11	6	4	14801
ENSG00000207147	SNORA51	2	2	0	0	0	2	2	1	0	0
ENSG00000221396	AF064863.1	0	0	0	0	0	0	0	1	2	0
ENSG00000233756	DSCAM-IT1	4	0	1	6	2	4	6	5	7	2
ENSG00000230859	YRDCP3	0	0	0	0	0	0	0	0	0	0
ENSG00000226496	LINC00323	140	22	17	212	43	32	249	242	306	79
ENSG00000263681	MIR3197	1	0	3	0	0	0	0	0	0	0
ENSG00000182240	BACE2	813	9866	11345	1215	14746	15858	1391	1510	1471	19054
ENSG00000225745	PLAC4	0	48	43	3	67	42	3	8	4	63
ENSG00000224388	BACE2-IT1	0	12	15	0	34	28	5	1	1	23
ENSG00000183844	FAM3B	0	263	292	5	429	549	14	14	9	559
ENSG00000183486	MX2	245	4479	5273	314	6554	7300	453	541	458	8691
ENSG00000157601	MX1	2296	806	938	3229	1169	1404	3901	3877	3949	1689
ENSG00000228318	AP001610.5	3	0	5	6	3	6	1	3	7	4
ENSG00000184012	TMPRSS2	2	199	255	6	382	372	6	12	8	475
ENSG00000207503	SNORA32	0	0	0	0	0	0	0	0	0	0
ENSG00000232806	AP001610.9	0	0	2	0	0	0	0	0	0	0
ENSG00000223400	AP006748.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252771	snoU13	0	1	0	0	0	0	0	0	0	0
ENSG00000227702	LINC00111	0	10	14	0	13	22	0	1	0	26
ENSG00000236384	LINC00479	0	88	134	2	198	189	0	0	0	211
ENSG00000232401	LINC00112	0	20	17	0	24	48	0	0	0	50
ENSG00000183421	RIPK4	6	3374	5689	9	5375	5101	12	16	16	6539
ENSG00000236883	AP001615.9	0	0	0	0	0	0	0	0	0	0
ENSG00000141956	PRDM15	957	2114	2319	1533	3128	2854	1793	1744	2017	3566
ENSG00000236545	AP001619.3	9	20	7	14	24	13	9	14	10	20
ENSG00000227698	AP001619.2	17	51	33	9	32	16	11	27	24	53
ENSG00000251778	SNORA3	1	1	0	0	2	1	0	0	0	0
ENSG00000157617	C2CD2	2986	2894	3489	4385	4008	4490	5070	5335	5314	5183
ENSG00000173276	ZBTB21	2424	2998	4184	3276	4425	5547	3899	4173	4286	6517
ENSG00000237232	ZNF295-AS1	11	12	26	5	13	17	17	11	17	19
ENSG00000177398	UMODL1	46	152	209	82	215	192	89	113	113	261
ENSG00000184385	C21orf128	131	14	8	278	10	26	346	359	327	13
ENSG00000160179	ABCG1	2375	2203	2725	3637	3433	3561	4130	4229	4336	4256
ENSG00000223262	RNA5SP492	0	0	1	0	0	0	2	0	0	0
ENSG00000216197	AP001623.1	107	45	34	222	67	60	268	267	252	82
ENSG00000160180	TFF3	2	196	332	4	388	284	6	23	12	387
ENSG00000160181	TFF2	0	2	10	0	18	16	0	0	0	22
ENSG00000160182	TFF1	2	5059	6502	0	7828	5447	0	0	0	8023
ENSG00000160183	TMPRSS3	176	1874	2014	295	2755	3027	394	365	347	3732
ENSG00000160185	UBASH3A	4	350	405	1	414	483	17	4	17	622
ENSG00000252619	RNU6-1149P	0	0	0	0	0	0	0	0	0	1
ENSG00000160188	RSPH1	528	40	62	768	97	110	887	928	889	102
ENSG00000160190	SLC37A1	1321	890	1158	1922	1432	1301	2143	2192	2416	1641
ENSG00000239930	AP001625.4	4	0	0	2	0	0	0	5	1	0
ENSG00000231867	AP001625.5	0	0	0	0	2	0	0	4	0	4
ENSG00000235772	AP001625.6	15	10	28	16	15	35	28	26	17	14
ENSG00000225431	AP001626.1	0	10	4	2	6	11	2	0	5	6
ENSG00000235023	AP001626.2	22	30	36	27	46	38	34	21	40	80
ENSG00000160191	PDE9A	1023	1140	1209	1824	1720	1754	1910	1986	2096	2259
ENSG00000225731	AP001627.1	18	2	2	15	4	8	20	26	36	20
ENSG00000233754	AP001628.7	0	15	8	6	7	12	2	3	0	9
ENSG00000225218	AP001628.6	5	124	84	9	164	187	10	23	18	215
ENSG00000160193	WDR4	507	2403	2435	938	3761	3317	1116	1079	1115	4160
ENSG00000160194	NDUFV3	2581	5128	5703	4868	7289	8428	5271	5257	5701	10427
ENSG00000233056	ERVH48-1	76	477	563	201	875	884	242	255	230	999
ENSG00000264580	MIR5692B	0	0	0	0	1	0	2	1	2	2
ENSG00000224100	AP001630.5	8	9	6	10	5	4	10	10	15	12
ENSG00000160199	PKNOX1	2222	1777	2158	3120	2475	2866	3541	3861	3455	3538
ENSG00000160200	CBS	7554	9090	13124	10295	13819	12384	11753	12213	12059	15633
ENSG00000160201	U2AF1	4282	14644	15646	7037	21028	24486	7819	8165	8195	30965
ENSG00000232777	MRPL51P2	2	7	1	13	10	15	2	12	1	18
ENSG00000264009	AP001631.1	0	0	0	1	5	2	1	0	1	11
ENSG00000236663	AP001631.9	3	17	13	10	13	21	7	2	3	31
ENSG00000228120	AP001631.10	0	12	13	2	12	4	4	0	1	15
ENSG00000160202	CRYAA	17	162	283	27	261	201	18	25	40	270
ENSG00000237864	LINC00322	0	7	16	2	15	35	4	0	0	5
ENSG00000237989	AP001046.5	66	194	294	88	255	288	105	89	157	335
ENSG00000225637	AP001046.6	2	0	3	0	0	0	4	0	4	2
ENSG00000142178	SIK1	2019	8008	13272	2451	12293	12801	2721	3040	2833	15336
ENSG00000188660	LINC00319	37	281	485	27	501	312	50	54	66	453
ENSG00000185186	LINC00313	25	77	74	33	119	114	43	43	47	174
ENSG00000223975	AP001048.4	0	10	12	0	25	21	1	1	5	34
ENSG00000160207	HSF2BP	60	198	216	88	247	285	100	110	104	340
ENSG00000214326	RPL31P1	0	0	0	0	0	0	0	0	0	2
ENSG00000234289	H2BFS	0	6	24	0	16	18	0	4	6	6
ENSG00000160208	RRP1B	2433	8629	12647	3425	13000	13987	3937	3956	4188	16855
ENSG00000160209	PDXK	21649	12429	15947	32266	19923	18039	36549	37962	38971	22873
ENSG00000160213	CSTB	3796	13123	15562	5504	20699	23151	6359	6585	6522	28775
ENSG00000234030	TMEM97P1	3	2	10	4	16	12	8	2	2	19
ENSG00000160214	RRP1	1920	4809	6350	2907	7491	7065	3414	3377	3386	9184
ENSG00000215458	AP001053.11	93	194	102	238	241	290	279	285	336	233
ENSG00000226543	MYL6P1	6	3	2	3	10	4	6	6	5	9
ENSG00000160216	AGPAT3	12759	6389	9792	15570	9373	9199	18370	18705	19108	11226
ENSG00000199598	RNU6-859P	0	1	2	2	8	2	6	1	0	5
ENSG00000252606	RNU6-1150P	0	0	0	1	0	1	0	2	0	1
ENSG00000160218	TRAPPC10	7772	5968	6837	11950	8910	9371	13716	14994	14180	10760
ENSG00000213440	H2AFZP1	4	16	7	9	27	21	8	18	11	45
ENSG00000241945	PWP2	2883	5491	6437	4486	8400	7610	5159	5449	5576	9625
ENSG00000160221	C21orf33	7973	7897	10512	10966	12394	12593	12408	13201	13344	15771
ENSG00000225331	AP001055.6	98	41	54	124	63	56	136	137	120	68
ENSG00000267913	AP001055.1	80	150	143	163	218	297	171	206	201	362
ENSG00000237604	AP001056.1	14	18	20	53	38	51	44	57	56	43
ENSG00000232124	AP001057.1	12	9	20	28	18	22	29	37	13	24
ENSG00000232698	AP001058.3	18	11	13	26	15	16	20	37	31	8
ENSG00000160223	ICOSLG	3887	1236	1552	5894	1693	1666	6547	6832	7334	2194
ENSG00000142182	DNMT3L	7	7	29	14	27	27	4	0	7	10
ENSG00000232010	AP001059.5	0	0	13	0	12	6	2	6	0	25
ENSG00000160224	AIRE	68	22	26	139	16	6	174	180	166	26
ENSG00000141959	PFKL	12206	16488	27329	15767	25283	17696	17679	17573	18490	25752
ENSG00000241728	AP001062.8	0	0	0	0	0	0	0	0	0	0
ENSG00000160226	C21orf2	875	523	1186	765	714	678	902	953	871	853
ENSG00000184441	AP001062.7	230	360	417	295	530	528	398	393	417	572
ENSG00000255902	AP001062.1	0	0	0	0	0	0	0	0	0	0
ENSG00000232969	AP001062.9	0	4	2	4	17	3	3	2	1	2
ENSG00000260256	AP001063.1	0	0	0	0	0	0	1	6	2	0
ENSG00000142185	TRPM2	3239	310	457	4455	447	350	5168	5242	5708	534
ENSG00000230061	AP001065.2	49	153	172	59	201	202	65	99	100	249
ENSG00000266692	snoZ6	0	0	0	0	0	0	0	0	0	0
ENSG00000264452	snoZ6	0	0	0	0	0	0	0	0	0	0
ENSG00000229356	LRRC3-AS1	5	11	10	8	7	5	22	26	18	16
ENSG00000160233	LRRC3	35	378	643	43	617	544	60	73	64	763
ENSG00000269430	LRRC3DN	44	518	748	86	890	681	59	72	68	1055
ENSG00000224747	AP001065.7	10	34	17	5	13	22	4	12	17	24
ENSG00000223431	MTND6P21	1	4	9	4	7	16	1	1	2	6
ENSG00000227999	MTND5P1	8	19	30	10	38	32	12	13	6	34
ENSG00000228709	AP001065.15	2	505	615	2	691	775	2	4	2	917
ENSG00000175894	TSPEAR	19	168	244	19	237	194	9	18	25	297
ENSG00000235890	TSPEAR-AS1	8	118	138	17	219	186	12	17	11	271
ENSG00000182912	C21orf90	15	548	514	17	744	485	30	11	23	786
ENSG00000215455	KRTAP10-1	0	0	0	0	0	0	0	0	0	0
ENSG00000205445	KRTAP10-2	0	2	0	0	2	0	0	0	0	6
ENSG00000212935	KRTAP10-3	0	0	0	0	0	0	0	0	0	0
ENSG00000215454	KRTAP10-4	0	0	4	0	0	0	0	0	0	4
ENSG00000241123	KRTAP10-5	0	0	0	0	0	0	0	0	0	0
ENSG00000188155	KRTAP10-6	0	0	2	0	0	0	0	0	0	4
ENSG00000205441	KRTAP10-7	0	0	1	0	0	0	0	0	0	0
ENSG00000256212	AL773602.1	0	0	0	0	0	0	0	0	0	0
ENSG00000187766	KRTAP10-8	0	0	0	0	0	0	0	0	0	0
ENSG00000221837	KRTAP10-9	0	0	0	0	2	0	0	0	0	0
ENSG00000221859	KRTAP10-10	0	0	0	0	0	0	0	0	0	0
ENSG00000243489	KRTAP10-11	0	0	0	0	0	0	0	0	0	0
ENSG00000212933	KRTAP12-4	0	0	0	0	0	0	0	0	0	0
ENSG00000205439	KRTAP12-3	0	0	0	0	2	0	0	0	0	0
ENSG00000221864	KRTAP12-2	0	0	0	0	0	0	0	0	0	0
ENSG00000229880	IMMTP1	0	0	0	2	0	0	0	2	0	2
ENSG00000187175	KRTAP12-1	0	0	0	0	0	0	0	0	0	0
ENSG00000189169	KRTAP10-12	0	0	0	0	2	0	0	0	0	2
ENSG00000236382	KRTAP10-13P	0	0	0	0	0	0	0	0	0	0
ENSG00000184787	UBE2G2	6081	15146	19285	9663	22550	24451	10901	11467	11211	29684
ENSG00000236519	AL773604.8	19	108	110	39	149	202	42	31	32	244
ENSG00000184900	SUMO3	8514	12123	14943	13380	18101	20365	15283	15759	15554	24654
ENSG00000183255	PTTG1IP	9513	36579	45494	13721	53372	56820	15265	16344	16287	70533
ENSG00000160255	ITGB2	1479	1414	2136	1909	2336	1592	2166	2218	2369	2425
ENSG00000227039	ITGB2-AS1	70	229	215	150	362	413	121	144	159	342
ENSG00000273027	LL21NC02-1C16.1	37	41	44	59	48	55	69	46	82	87
ENSG00000183250	C21orf67	170	220	320	288	335	268	302	364	356	361
ENSG00000272825	LL21NC02-1C16.2	5	38	38	12	60	48	12	6	23	52
ENSG00000160256	FAM207A	701	1094	2289	574	1519	1327	718	653	659	1841
ENSG00000234880	LINC00163	0	45	88	0	90	56	2	0	4	60
ENSG00000261706	AP001505.9	11	267	486	8	381	314	6	2	10	462
ENSG00000224930	LINC00162	8	358	402	30	517	411	18	36	34	573
ENSG00000235374	SSR4P1	26	79	104	19	154	164	35	34	51	158
ENSG00000268856	AP001579.1	4	20	31	12	33	45	11	7	3	49
ENSG00000197381	ADARB1	9705	5456	6701	14347	8349	9066	16313	17524	17553	10421
ENSG00000268805	PRED57	1	10	8	6	6	10	2	3	2	6
ENSG00000267857	PRED58	3	13	9	3	11	30	9	4	6	20
ENSG00000182586	LINC00334	7	11	10	14	13	6	25	34	38	6
ENSG00000186866	POFUT2	1692	4836	6202	2498	7371	7212	2966	3070	3060	8370
ENSG00000215447	BX322557.10	476	507	515	772	615	703	976	1096	963	752
ENSG00000223768	LINC00205	824	781	940	1298	1144	1410	1528	1597	1524	1486
ENSG00000184274	LINC00315	21	3	9	16	19	11	22	41	30	10
ENSG00000229382	BX322557.13	0	3	2	2	5	0	2	4	5	9
ENSG00000237664	LINC00316	0	5	2	9	19	14	9	3	4	19
ENSG00000228930	MTCO1P3	0	0	0	0	0	0	0	0	0	0
ENSG00000228355	BX322559.3	0	1	0	0	0	4	0	0	0	2
ENSG00000182871	COL18A1	2632	4417	18842	1648	5930	3862	2025	1850	1742	5652
ENSG00000224574	COL18A1-AS2	6	11	4	6	24	13	5	9	7	4
ENSG00000183535	COL18A1-AS1	9	19	14	6	25	45	4	6	4	29
ENSG00000173638	SLC19A1	1388	2863	6300	1300	4522	3905	1615	1759	1725	5117
ENSG00000233922	AL133493.2	22	169	105	25	208	259	32	40	27	264
ENSG00000183570	PCBP3	3119	626	520	5022	789	755	5539	5857	6073	924
ENSG00000267883	PRED60	2	0	0	5	1	1	7	3	2	2
ENSG00000205424	AL592528.1	21	4	0	26	6	8	35	26	38	6
ENSG00000268040	PRED62	32	38	19	88	40	44	103	96	89	60
ENSG00000142156	COL6A1	13670	19990	43833	13094	29067	23377	15593	15675	15535	31072
ENSG00000224413	AP001476.2	0	8	6	0	10	0	0	2	0	12
ENSG00000228235	AP001476.4	0	4	0	0	0	0	0	0	0	4
ENSG00000226115	AP001476.3	0	0	0	0	0	0	0	0	0	0
ENSG00000233767	PSMA6P3	0	0	0	0	0	0	0	0	0	0
ENSG00000227438	AP001471.1	0	4	2	2	10	13	0	0	0	11
ENSG00000142173	COL6A2	1571	16628	40395	1253	25057	17816	1373	1551	1526	23738
ENSG00000160282	FTCD	500	858	1748	583	1294	1106	689	766	772	1524
ENSG00000237338	FTCD-AS1	15	3	4	14	18	12	26	29	28	22
ENSG00000160284	SPATC1L	772	584	1906	564	1014	749	770	677	765	1048
ENSG00000228404	AP001468.58	0	0	1	4	2	0	3	1	0	3
ENSG00000160285	LSS	8215	12031	14849	13653	19019	16272	15238	16020	16651	21601
ENSG00000235878	AP001468.1	196	178	195	294	291	294	297	446	424	296
ENSG00000223901	AP001469.5	2	27	2	18	33	39	23	14	24	50
ENSG00000215424	MCM3AP-AS1	506	1081	1129	812	1597	1890	938	984	861	2134
ENSG00000160294	MCM3AP	5395	8092	10057	8132	12880	12865	10133	9725	10187	15069
ENSG00000228137	AP001469.7	23	93	44	32	100	127	34	41	41	103
ENSG00000239415	AP001469.9	159	654	589	296	844	1038	324	278	312	1267
ENSG00000182362	YBEY	522	980	1181	704	1379	1545	879	920	871	1963
ENSG00000160298	C21orf58	362	3024	3749	477	4547	4204	560	517	578	5123
ENSG00000160299	PCNT	6015	6175	8473	7860	9100	9551	9430	9655	9757	10943
ENSG00000225043	RPL18AP2	6	14	5	20	19	25	12	32	19	17
ENSG00000160305	DIP2A	5093	6789	8735	8374	10205	10788	9751	9866	10198	12447
ENSG00000223692	DIP2A-IT1	2	23	13	4	36	37	6	3	12	45
ENSG00000202239	RNU6-396P	0	7	0	2	3	12	1	0	1	3
ENSG00000272283	Metazoa_SRP	12	20	15	28	41	57	31	31	30	37
ENSG00000160307	S100B	22681	1153	1229	39740	1768	1933	44541	46558	45593	2649
ENSG00000160310	PRMT2	7763	6558	7776	12271	10191	9694	14320	14954	15335	12212
ENSG00000230982	DSTNP1	97	49	70	108	63	96	150	123	151	54
ENSG00000212932	RPL23AP4	2	0	0	7	5	4	4	4	2	4
ENSG00000233866	LA16c-4G1.3	0	0	0	0	0	0	0	0	0	0
ENSG00000229286	LA16c-4G1.4	0	0	2	0	4	6	0	0	0	2
ENSG00000235265	LA16c-4G1.5	0	5	3	0	11	4	0	0	2	7
ENSG00000223875	NBEAP3	2	18	14	0	5	27	0	0	3	28
ENSG00000215270	LA16c-60H5.7	4	187	145	24	220	186	8	18	28	276
ENSG00000206195	AP000525.9	75	1731	1809	153	2371	2857	134	159	189	3559
ENSG00000271672	DUXAP8	0	0	0	0	0	0	0	0	0	0
ENSG00000272872	LL22NC03-N14H11.1	13	325	433	11	508	556	38	55	30	722
ENSG00000232775	AP000525.10	2	39	52	0	59	82	6	6	4	80
ENSG00000271127	LL22NC03-N64E9.1	4	34	34	4	48	53	2	2	2	55
ENSG00000225255	LA16c-83F12.6	0	7	22	2	23	32	0	6	4	27
ENSG00000235992	GRAMD4P2	0	3	1	0	7	1	0	0	0	4
ENSG00000241838	LA16c-3G11.7	0	0	3	0	0	0	0	0	0	2
ENSG00000198062	POTEH	0	24	2	0	23	21	0	0	0	30
ENSG00000236666	POTEH-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000212216	RNU6-816P	0	0	0	0	0	0	0	0	0	0
ENSG00000234381	MED15P7	0	0	1	0	4	0	0	0	0	0
ENSG00000224435	NF1P6	0	19	8	0	14	8	0	0	0	24
ENSG00000226474	LA16c-2F2.5	0	0	0	0	0	0	0	0	0	0
ENSG00000231565	NEK2P2	0	2	2	0	6	18	0	0	0	14
ENSG00000230471	LA16c-2F2.8	0	0	0	0	0	2	0	0	0	0
ENSG00000230643	LA16c-60G3.5	0	0	0	0	0	0	0	1	0	0
ENSG00000237299	LA16c-60G3.6	0	0	0	0	1	0	0	0	0	0
ENSG00000213727	LA16c-60G3.7	0	0	2	0	0	0	0	0	0	0
ENSG00000215268	LA16c-60G3.8	0	0	0	0	0	2	0	0	0	2
ENSG00000233408	LA16c-23H5.4	0	0	0	0	0	0	0	0	0	0
ENSG00000235759	ARHGAP42P3	0	0	0	0	0	0	0	0	0	0
ENSG00000130538	OR11H1	0	0	0	0	0	0	0	0	0	1
ENSG00000236831	YME1L1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000265406	AP000539.3	0	0	0	0	0	0	0	0	0	0
ENSG00000264612	AP000539.1	0	0	0	0	0	0	0	0	0	0
ENSG00000265270	AP000539.2	0	0	0	0	0	0	0	0	0	0
ENSG00000236097	BNIP3P2	0	0	0	0	0	0	0	0	0	0
ENSG00000184624	ZNF72P	0	0	0	0	0	0	0	0	0	0
ENSG00000236235	LA16c-13E4.3	0	0	0	0	0	0	0	0	0	1
ENSG00000225293	ABCD1P4	0	0	0	0	0	0	0	0	0	0
ENSG00000226160	LA16c-17H1.3	0	0	0	0	0	0	0	0	0	1
ENSG00000229658	PABPC1P9	0	0	0	0	0	0	0	0	0	0
ENSG00000227367	SLC9B1P4	0	2	0	0	0	0	1	0	0	0
ENSG00000226444	ACTR3BP6	0	0	0	0	0	0	0	0	0	0
ENSG00000235969	CHEK2P4	0	0	0	0	0	0	0	0	0	0
ENSG00000273362	KB-67B5.17	0	0	0	0	0	0	0	0	0	0
ENSG00000233995	KB-67B5.12	0	0	0	2	0	0	1	0	4	0
ENSG00000239435	KCNMB3P1	0	0	0	4	0	4	2	2	2	0
ENSG00000198445	CCT8L2	0	0	0	2	0	2	0	0	0	0
ENSG00000240122	FABP5P11	0	0	0	0	2	2	2	0	0	2
ENSG00000221084	AP000547.1	0	0	0	0	0	2	0	0	0	0
ENSG00000100181	TPTEP1	960	6139	6776	1696	9450	10641	1902	1846	2048	12992
ENSG00000267338	KB-7G2.9	0	5	0	0	24	20	3	0	2	21
ENSG00000249288	SLC25A15P5	7	14	7	5	27	39	3	2	6	39
ENSG00000249263	PARP4P3	1	6	10	6	12	19	5	4	3	27
ENSG00000189295	ANKRD62P1-PARP4P3	0	14	13	4	24	17	3	8	6	19
ENSG00000259271	ANKRD62P1	0	1	1	0	7	9	0	0	0	11
ENSG00000273244	KB-7G2.8	0	0	0	0	0	0	0	0	0	0
ENSG00000241717	VWFP1	41	11	22	63	23	21	97	61	96	32
ENSG00000235343	AC005301.8	0	7	5	0	8	8	2	0	0	11
ENSG00000172967	XKR3	0	254	312	0	358	558	0	0	2	565
ENSG00000229027	HSFY1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000234121	GPM6BP3	0	0	0	0	0	0	0	1	0	0
ENSG00000237835	AC007064.22	0	0	0	0	0	0	0	0	0	0
ENSG00000220248	ZNF402P	0	0	0	0	0	0	2	0	0	2
ENSG00000237689	AC007064.24	2	0	3	2	2	2	6	0	6	0
ENSG00000228122	MTND1P17	0	0	0	0	0	0	2	0	0	0
ENSG00000237358	AC007064.25	0	0	0	0	0	0	0	0	0	0
ENSG00000225480	AC006548.19	0	2	0	0	0	2	1	0	1	2
ENSG00000230481	IGKV1OR22-5	0	0	2	0	0	0	0	0	0	0
ENSG00000253691	IGKV2OR22-4	0	0	0	2	0	0	2	0	0	0
ENSG00000253460	IGKV2OR22-3	0	0	0	1	0	0	0	0	0	0
ENSG00000254264	IGKV3OR22-2	0	0	0	0	0	0	0	0	0	0
ENSG00000253481	IGKV1OR22-1	0	0	0	0	0	0	0	0	0	0
ENSG00000215568	GAB4	0	0	0	2	0	0	14	32	18	4
ENSG00000270226	AC006548.26	0	0	0	0	0	0	0	2	1	0
ENSG00000237438	CECR7	553	876	948	1100	1314	1354	1229	1215	1155	1755
ENSG00000273203	AC006946.16	228	190	180	552	317	382	618	579	609	486
ENSG00000273442	AC006946.17	39	18	23	100	57	57	87	104	110	53
ENSG00000177663	IL17RA	1681	2087	2830	2801	3152	3253	3298	3270	3449	3836
ENSG00000235328	AC006946.12	2	5	14	3	25	16	8	9	9	19
ENSG00000183307	CECR6	1816	156	242	2638	308	272	2993	3282	3249	334
ENSG00000235478	AC006946.15	105	9	4	127	7	22	190	232	194	2
ENSG00000069998	CECR5	1897	5525	6369	2841	8347	7050	3402	3602	3658	9918
ENSG00000185837	CECR5-AS1	33	9	23	22	10	21	28	33	35	7
ENSG00000093072	CECR1	1752	1385	1503	2971	2333	2307	3353	3579	3559	2997
ENSG00000236325	AC005300.5	4	0	4	0	8	2	0	8	3	10
ENSG00000269774	AC005399.1	0	2	0	0	0	4	1	0	0	6
ENSG00000203416	FAM32B	0	1	3	2	7	4	6	0	0	7
ENSG00000241832	CECR3	0	4	0	6	4	3	4	2	0	6
ENSG00000231004	CECR9	0	0	0	0	0	0	0	0	0	0
ENSG00000239547	RN7SL843P	0	0	0	0	0	0	0	0	0	0
ENSG00000099954	CECR2	2656	1224	1375	4536	1964	1953	5456	5821	5672	2159
ENSG00000229492	AC004019.10	8	4	3	11	9	8	15	6	17	9
ENSG00000232305	CLCP1	4	0	0	8	1	14	3	9	16	2
ENSG00000228045	DNAJA1P6	0	0	6	4	3	1	0	6	4	0
ENSG00000272675	AC004019.18	0	0	0	0	0	0	0	0	0	0
ENSG00000182902	SLC25A18	3781	97	99	5783	80	109	6961	7179	7182	155
ENSG00000236754	AC004019.13	83	5	5	177	8	11	139	215	175	7
ENSG00000131100	ATP6V1E1	19975	8334	8730	34052	12941	14469	38754	40025	40032	18188
ENSG00000099968	BCL2L13	5290	5178	5675	8208	7572	8523	9743	10150	9961	9846
ENSG00000251737	snoU13	2	2	0	1	1	2	0	1	4	5
ENSG00000015475	BID	3605	2249	3124	4885	3276	3388	5684	5852	5722	4513
ENSG00000264757	MIR3198-1	4	1	2	5	4	1	11	4	4	10
ENSG00000269220	LINC00528	34	194	190	54	252	221	58	37	62	304
ENSG00000243156	MICAL3	7676	1799	2473	11061	2661	2708	13658	13106	14112	2970
ENSG00000093100	XXbac-B461K10.4	25	20	25	35	39	32	43	49	44	42
ENSG00000207780	MIR648	0	6	0	3	3	2	4	0	4	2
ENSG00000235445	XXbac-B476C20.14	0	8	2	16	19	8	15	9	25	9
ENSG00000234913	XXbac-B476C20.13	11	15	8	35	24	12	49	56	49	32
ENSG00000237446	RHEBP3	0	2	0	7	3	5	7	10	9	14
ENSG00000235295	XXbac-B476C20.17	2	4	4	0	4	10	0	0	0	10
ENSG00000225335	XXbac-B476C20.9	40	94	67	76	125	145	89	92	104	170
ENSG00000215193	PEX26	5654	6277	5373	12537	9851	10822	13803	14602	15062	13672
ENSG00000236890	XXbac-B476C20.11	3	13	4	0	12	9	6	10	6	27
ENSG00000235617	XXbac-B476C20.10	0	0	0	0	0	0	0	0	0	0
ENSG00000225225	ARL2BPP10	0	0	0	0	0	0	0	0	0	0
ENSG00000183785	TUBA8	502	40	18	657	43	32	782	741	734	40
ENSG00000184979	USP18	146	588	681	206	867	858	236	220	249	1126
ENSG00000187979	AC008079.9	0	2	2	0	5	0	0	0	0	3
