gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
AT3G14735	U6-1	0	0	0	0.136898	0	0.441294
AT3G14740	AT3G14740	7.291935	4.967299	5.513752	9.220343	5.262492	9.66302
AT3G14750	FLXL1	3.660497	8.435731	6.774626	5.061726	4.549942	7.318561
AT3G14760	AT3G14760	1.279986	0.480574	0	0	0.479931	0
AT3G14770	SWEET2	20.696567	44.214808	35.662623	17.841368	20.4965	19.558817
AT3G14780	AT3G14780	7.971317	7.821099	11.850878	19.609258	17.737251	16.170357
AT3G14790	RHM3	17.996601	17.296077	14.584079	22.369358	13.993746	19.206258
AT3G14800	AT3G14800	4.393166	4.325778	4.59005	4.917423	4.007064	3.489537
AT3G14810	MSL5	1.992393	7.894246	2.905718	8.439265	12.47682	8.609626
AT3G14820	AT3G14820	0	0	0.125698	0	0.530121	0
AT3G14830	AT3G14830	17.410465	17.848939	18.321669	14.771043	13.159904	13.893803
AT3G14840	LRR-RLK	23.395232	16.458084	22.675308	26.510071	25.432139	28.846517
AT3G14850	TBL41	15.827378	11.713346	13.091312	11.906805	14.340569	18.776616
AT3G14855	AT3G14855	0	0	0	0	0	0
AT3G14860	AT3G14860	17.642136	18.148745	17.189174	20.90865	18.726688	19.660454
AT3G14870	AT3G14870	3.963273	3.649337	4.016957	6.583244	7.947644	6.471479
AT3G14880	AT3G14880	0.929687	0	0.705072	0.515126	0.577936	1.330539
AT3G14890	ZDP	18.49974	19.211205	13.138909	28.02855	20.196851	24.36581
AT3G14900	AT3G14900	1.27929	2.227855	2.147819	3.168646	4.009258	2.958246
AT3G14910	AT3G14910	9.325765	6.977227	8.015336	8.147291	5.920094	8.890145
AT3G14920	AT3G14920	15.71902	15.795429	18.661885	30.428083	21.039185	25.425873
AT3G14930	HEME1	13.527951	14.647711	13.739457	11.141451	11.099798	12.151505
AT3G14940	PPC3	90.838836	104.660462	104.882334	230.798667	133.715197	235.176988
AT3G14950	TTL2	0.113146	0	0	0.028298	0	0
AT3G14960	B3GALT13	16.259779	14.680539	15.057628	15.812206	13.679973	12.759147
AT3G14970	AT3G14970	0	0	0	0	0	0
AT3G14980	IDM1	6.222231	4.785913	3.95971	5.717655	4.256844	4.469713
AT3G14981	AT3G14981	0	0	0	0	0	0
AT3G14990	DJ1A	918.889185	1027.814779	848.694286	443.906312	664.376162	507.295312
AT3G15000	MORF8	68.034993	66.729907	72.848949	111.707127	85.076976	81.306288
AT3G15010	UBA2C	21.763965	20.886946	20.49034	30.432513	27.698328	27.677701
AT3G15020	mMDH2	39.188131	41.662782	41.767814	69.376433	43.277427	56.969066
AT3G15030	TCP4	1.01364	0.286164	0.862314	3.818979	2.009454	3.355195
AT3G15040	AT3G15040	11.037133	10.4701	14.078571	10.352136	10.804714	7.614013
AT3G15050	IQD10	1.804587	0.688579	0.238232	1.101853	1.208459	2.428845
AT3G15055	AT3G15055	0	0	0	0	0	0
AT3G15060	RABA1G	4.537943	3.812312	3.740532	9.698496	7.014796	3.873197
AT3G15070	AT3G15070	28.384694	30.947851	34.954646	15.159419	17.855284	18.91185
AT3G15080	AT3G15080	7.9332	6.578888	8.852626	21.720007	12.463414	15.345845
AT3G15090	AT3G15090	13.430615	19.101731	14.211885	30.064057	24.455149	25.798543
AT3G15095	AT3G15095	17.94818	15.037782	12.900561	14.546384	12.173892	12.483647
AT3G15110	AT3G15110	7.517248	4.748326	3.724501	5.741231	4.475448	6.104845
AT3G15111	AT3G15111	0	0	0	0	0	0
AT3G15115	AT3G15115	11.994589	13.281662	12.087554	7.728453	9.354158	9.785427
AT3G15120	AT3G15120	6.231655	4.582422	4.608489	4.94682	5.841207	5.144708
AT3G15130	PCMP-H86	0.595747	0.510976	0.497435	0.834402	0.131557	0.478187
AT3G15140	AT3G15140	3.980943	4.201714	3.147857	6.253978	3.756861	5.802672
AT3G15150	MMS21	15.747844	9.849583	13.616976	11.055798	11.871209	11.032442
AT3G15160	AT3G15160	13.747583	12.699492	12.605621	10.603643	13.186126	11.259279
AT3G15170	NAC054	0	0	0	1.839662	1.624193	0.356771
AT3G15180	AT3G15180	14.845081	16.860145	17.576084	18.613574	17.208418	19.912361
AT3G15190	RPS20	36.36961	36.430124	30.576288	39.636771	43.465845	38.589517
AT3G15200	AT3G15200	1.602892	1.856605	1.906333	2.480874	2.639222	1.962217
AT3G15210	ERF4	45.610606	47.429171	41.815454	32.568389	53.404968	35.830626
AT3G15220	AT3G15220	19.28263	16.635676	15.096322	11.094065	11.794588	10.291615
AT3G15240	AT3G15240	22.324453	18.64042	20.74366	18.931557	16.696226	13.035921
AT3G15250	AT3G15250	1.387415	4.109699	2.078374	3.310575	3.478912	2.470168
AT3G15251	AT3G15251	0	0	0	0	0	0
AT3G15260	AT3G15260	50.133717	54.8151	49.192473	46.857081	42.744742	51.16938
AT3G15270	SPL5	0	0.793909	0	0.395508	0	0.67617
AT3G15280	AT3G15280	0	0	0	0	0	0
AT3G15290	AT3G15290	25.325071	27.387234	22.151946	16.315853	14.980618	20.960222
AT3G15300	VQ19	39.418309	50.995018	43.676414	41.998886	38.127533	39.64712
AT3G15310	AT3G15310	0	0	0	0	0	0
AT3G15320	AT3G15320	0	0	0	0	0	0
AT3G15330	AT3G15330	0	0	0	0	0	0
AT3G15340	PPI2	1.423178	1.997329	2.283214	3.069751	3.952183	2.533809
AT3G15350	AT3G15350	5.953427	3.960173	3.057345	9.913121	8.181713	5.605676
AT3G15351	AT3G15351	13.02426	8.909372	18.624889	14.573645	16.521357	17.285605
AT3G15352	COX17-1	27.50565	21.644234	13.377035	41.275969	31.341952	26.964317
AT3G15353	MT3	814.017173	1000.48672	790.069364	475.445515	559.975989	391.464249
AT3G15354	SPA3	6.130891	18.916153	9.619978	10.989201	10.628073	13.414462
AT3G15355	UBC25	8.934889	9.973178	11.148493	8.320577	10.468169	7.702191
AT3G15356	LEC	35.893687	32.306996	32.319759	12.157225	18.574023	14.17339
AT3G15357	AT3G15357	24.593431	26.091245	25.444951	58.259761	27.424597	45.627853
AT3G15358	AT3G15358	15.376962	11.767359	12.883808	6.06146	4.477846	8.564973
AT3G15359	AT3G15359	0	0	0	0	0	0
AT3G15360	ATHM4	47.900261	28.339806	39.111217	25.210867	38.218028	31.12157
AT3G15370	EXPA12	1.822427	1.777854	1.640309	4.076286	2.041647	4.320085
AT3G15380	AT3G15380	9.802241	12.096597	8.223216	10.12453	9.4089	6.675287
AT3G15390	SDE5	6.296398	4.753826	8.738664	7.729545	6.853454	6.776362
AT3G15395	AT3G15395	55.423428	29.426225	42.821971	52.447266	44.590559	44.535898
AT3G15400	ATA20	1.583528	2.287066	1.329804	2.042901	3.717531	2.323517
AT3G15410	AT3G15410	32.624592	31.488579	30.382296	26.259355	28.802932	23.019634
AT3G15420	AT3G15420	4.707994	3.954956	12.610713	9.917709	4.419521	7.358051
AT3G15430	AT3G15430	26.80193	31.859239	25.632698	29.03481	32.162944	30.5881
AT3G15440	AT3G15440	0.295958	0	0	0	0.84029	0
AT3G15450	AT3G15450	2251.113441	1734.069433	2932.329393	121.520867	561.349328	329.261523
AT3G15460	AT3G15460	5.077423	5.73746	3.328047	21.205149	12.895552	15.459194
AT3G15470	AT3G15470	13.987949	13.053931	14.281442	13.72727	15.601641	16.595367
AT3G15480	AT3G15480	32.638543	38.155826	32.487526	51.111306	49.749589	47.114868
AT3G15490	AT3G15490	0	0	0	0	0	0.056801
AT3G15500	NAC055	12.108831	15.864171	16.398626	4.133034	4.869698	4.375606
AT3G15510	ATNAC2	14.342302	20.392705	19.964789	5.976582	4.722117	8.143945
AT3G15518	AT3G15518	11.59105	5.041162	1.618056	3.958992	7.16789	6.267007
AT3G15520	CYP37	1.326495	1.455767	0.95983	4.652897	2.906919	2.642445
AT3G15530	AT3G15530	11.968791	7.228253	7.32703	20.346729	21.070268	18.373367
AT3G15534	AT3G15534	1.719245	2.981365	0	0	0	4.628279
AT3G15536	AT3G15536	0	0	0	0	0	0
AT3G15540	IAA19	6.812948	7.969907	5.439755	5.80355	6.904334	11.701353
AT3G15548	AT3G15548	0	0	0	0	0	0
AT3G15550	AT3G15550	9.084244	7.389898	8.603045	11.611979	10.875914	9.176912
AT3G15570	AT3G15570	1.051857	1.826997	1.233821	1.981059	0.628722	0.826213
AT3G15578	AT3G15578	0	0	0	0	0.839398	0
AT3G15580	ATG8I	165.058312	158.311784	182.422012	110.477181	136.565702	123.700914
AT3G15585	AT3G15585	0	0	0	0	0	0
AT3G15590	AT3G15590	7.388244	4.073781	6.849237	10.016865	9.576151	8.035732
AT3G15600	AT3G15600	0	0	0	0.094888	0	0
AT3G15602	AT3G15602	0	0	0	0	0	0
AT3G15604	AT3G15604	0	0	0	0	0	0
AT3G15605	AT3G15605	0	0	0	0	0	0
AT3G15610	AT3G15610	34.428997	42.670845	36.044013	40.863159	36.806387	41.664817
AT3G15620	UVR3	7.50329	9.660396	6.544315	4.917178	7.518369	4.516703
AT3G15630	AT3G15630	320.414714	340.14185	381.443716	61.905609	151.27541	74.276113
AT3G15640	COX5B-1	89.631721	83.429539	73.270266	96.370497	70.761292	81.706479
AT3G15650	AT3G15650	3.428107	3.849697	3.183587	26.441808	13.078705	14.606623
AT3G15660	GRXS15	72.624087	81.12426	65.433045	95.016775	86.888773	97.243635
AT3G15670	AT3G15670	0.118297	0	0	0	0.173464	0.541657
AT3G15680	AT3G15680	9.649605	11.99218	11.134646	40.927761	30.155346	46.151272
AT3G15690	AT3G15690	25.034526	28.157331	27.974666	28.060042	30.048443	27.974399
AT3G15700	AT3G15700	4.080523	0.23247	1.175739	1.782367	1.459131	2.508673
AT3G15710	AT3G15710	44.167786	38.323435	40.121898	42.903204	36.564614	35.753225
AT3G15720	AT3G15720	0.686847	0.937701	1.415278	1.739893	1.722933	0.942445
AT3G15730	PLDALPHA1	290.298774	258.934658	244.064332	238.716285	250.896628	242.128381
AT3G15740	AT3G15740	0.216632	3.03475	1.301177	2.122893	1.199341	0.515269
AT3G15750	AT3G15750	4.948227	6.453194	2.396443	3.032337	6.578755	3.471368
AT3G15760	AT3G15760	4.04119	7.639956	3.398165	2.809129	1.760394	2.550133
AT3G15770	AT3G15770	17.314342	17.242239	15.919365	11.866302	15.484396	18.452513
AT3G15780	AT3G15780	14.255486	14.048181	13.203039	5.746486	7.743764	6.089142
AT3G15790	MBD11	27.279464	34.193024	25.631439	29.713921	26.594391	32.882989
AT3G15800	AT3G15800	1.357917	1.094202	1.043086	1.109897	0.814359	0.79336
AT3G15810	AT3G15810	59.351103	72.671092	68.898581	88.321091	94.377104	93.21398
AT3G15820	ROD1	41.328428	35.116024	35.01255	28.339892	35.317348	32.578623
AT3G15830	AT3G15830	0	0.360807	0.329859	1.90312	0.760368	1.022941
AT3G15840	PIFI	0.993698	0	0.421292	0.861188	1.91031	0.862306
AT3G15850	ADS3	13.389736	15.95931	14.386814	16.156102	16.63728	19.868304
AT3G15860	AT3G15860	0	0	0	0	0	0
AT3G15870	ADS3.2	0	0	0	0	0.19091	0
AT3G15880	TPR4	25.289967	27.234308	25.410152	28.81599	25.191818	24.562162
AT3G15890	AT3G15890	8.270804	11.019664	7.698663	11.527621	10.960513	13.16367
AT3G15900	AT3G15900	2.897149	2.079537	1.799986	0.677581	0.824009	0.775405
AT3G15909	AT3G15909	0	0	0	0	0	0
AT3G15910	AT3G15910	0	0	0	0	0	0
AT3G15920	AT3G15920	23.384033	21.586222	19.72982	16.875141	17.46511	18.66718
AT3G15930	PCMP-E51	0.597729	0.501536	0.011091	0.24916	0.439979	0.621525
AT3G15935	AT3G15935	0	0	0	0	0	0
AT3G15940	AT3G15940	23.722097	23.903156	20.600043	32.237319	29.103893	34.785005
AT3G15950	NAI2	352.044504	502.902485	324.309716	487.040265	511.735332	524.123919
AT3G15960	AT3G15960	0.370467	0.083012	0	0.711649	0.283204	0
AT3G15970	NUP50B	23.579237	25.920141	25.315198	25.049963	20.341954	19.407047
AT3G15980	AT3G15980	33.227242	29.872185	29.120086	36.592461	29.701794	28.534192
AT3G15990	SULTR3	10.906818	11.031113	6.512268	7.940434	8.083589	7.773648
AT3G16000	MFP1	4.877311	5.356144	5.74653	7.35837	7.556557	6.932007
AT3G16010	AT3G16010	1.028648	1.803635	3.017154	2.147231	2.02402	3.46436
AT3G16020	AT3G16020	0	0	0	0	0	0.210851
AT3G16030	CES101	1.85737	1.095278	1.5444	1.034898	1.581598	1.090067
AT3G16040	AT3G16040	0.916722	0	0	0.455008	0	0
AT3G16050	PDX12	9.870712	6.709646	8.521884	23.509106	17.312497	20.745242
AT3G16060	AT3G16060	33.495757	32.862554	23.972128	33.627106	27.664127	28.411147
AT3G16070	AT3G16070	6.1856	5.530809	7.524796	8.367004	12.390145	8.900727
AT3G16080	RPL37C	469.104492	379.200889	464.150005	886.629525	636.023623	779.15084
AT3G16090	HRD1A	12.840935	14.602435	14.618644	13.378021	10.583758	13.865732
AT3G16100	RABG3C	17.048388	14.875786	14.553942	25.809656	26.312977	24.170705
AT3G16110	PDIL1-6	17.422526	15.541316	12.459852	24.797722	17.907988	20.253989
AT3G16117	AT3G16117	0	0	0	0	0	0
AT3G16120	AT3G16120	2.629385	1.293311	3.490814	0	0	0
AT3G16130	ROPGEF13	0.109869	0	0	0.126164	0.192374	0
AT3G16140	PSAH1	39.748842	39.781278	27.650265	14.63958	19.032078	20.623899
AT3G16150	AT3G16150	29.80308	24.070462	54.634737	1.692855	2.407646	3.002642
AT3G16160	TCX8	0.445773	0.73865	0	0.276115	0.436075	0.370528
AT3G16170	AAE13	15.286696	18.0516	16.378686	16.997247	15.85711	17.770072
AT3G16175	AT3G16175	0	0	0	0.129046	0	0.604697
AT3G16180	NPF1.1	15.234911	16.347446	12.891299	20.163741	17.527114	17.356872
AT3G16190	AT3G16190	59.770725	62.15044	64.135028	40.826717	49.178184	52.310954
AT3G16200	AT3G16200	13.333866	13.991511	12.601967	19.356606	14.786311	16.285949
AT3G16210	AT3G16210	4.784456	4.758306	4.425255	3.891026	7.403916	5.933572
AT3G16220	AT3G16220	18.409078	23.940189	37.712232	20.700038	23.594066	23.470841
AT3G16230	AT3G16230	24.929825	25.221193	23.951323	24.818761	24.04829	25.121304
AT3G16240	TIP2-1	234.070822	194.643907	236.305057	117.508454	117.958517	128.7339
AT3G16250	PNSB3	0.206719	0.265843	0.328603	0.502366	0.216137	0.61058
AT3G16260	TRZ4	5.455257	5.294801	4.579673	4.819654	5.98202	4.24908
AT3G16270	AT3G16270	28.081388	29.609611	24.146112	29.87998	25.513791	23.906084
AT3G16280	ERF036	9.457709	6.936351	13.117528	13.715738	16.422818	16.627593
AT3G16290	EMB2083	8.706731	9.127099	7.674674	13.285667	12.295688	9.402895
AT3G16300	AT3G16300	1.469995	2.145072	2.531608	3.080702	4.138028	4.345529
AT3G16310	NUP35	57.321384	44.123043	49.422418	37.002855	44.958369	35.623793
AT3G16320	CDC27A	3.229928	2.199892	2.515294	3.325782	3.833347	2.737173
AT3G16330	AT3G16330	6.389235	7.422689	5.0688	19.4765	9.049239	12.10276
AT3G16340	ABCG29	59.49462	54.737987	43.766866	39.013009	46.897762	43.121024
AT3G16350	AT3G16350	19.508807	24.24867	17.893684	11.871487	22.125044	18.588503
AT3G16360	AHP4	0.151368	0.799443	0	1.109001	1.319069	0.70545
AT3G16370	APG	7.629965	10.09955	13.487794	11.793605	7.605049	9.543454
AT3G16380	PAB6	0.371693	0	0	0.106248	0.019524	0
AT3G16390	NSP3	56.96005	62.651085	54.268133	15.731182	22.766789	30.601061
AT3G16400	NSP1	1412.835837	1946.510874	1409.495515	1113.709683	1579.734399	1351.189598
AT3G16410	NSP4	201.582371	267.311185	197.326006	181.140311	227.962596	196.678078
AT3G16415	AT3G16415	0.125251	0	0	0	0	0.082194
AT3G16420	PBP1	2544.059765	3441.657122	2551.157787	2743.925897	2919.619358	3009.206975
AT3G16430	PBP2	278.832446	420.399063	298.277048	281.964655	330.631823	323.30466
AT3G16432	AT3G16432	0	0	0	0	0	0
AT3G16440	JAL32	69.683269	90.581115	99.942804	51.381434	79.439222	44.883214
AT3G16450	JAL33	36.129525	116.432993	49.16867	33.35695	50.784807	47.747173
AT3G16460	JAL34	756.091045	948.281228	759.343244	525.849726	681.593327	623.408234
AT3G16470	JAL35	378.722523	431.173268	306.746837	401.511702	480.962019	406.548399
AT3G16480	MPPA2	26.157658	26.104899	22.927572	39.308706	30.794516	31.359447
AT3G16490	IQD26	5.30121	3.226043	4.273162	5.50199	2.530272	4.228566
AT3G16500	IAA26	73.989315	73.839874	68.40927	70.834006	62.651891	68.528104
AT3G16510	AT3G16510	7.08384	10.802104	6.350171	5.776973	8.912727	8.941926
AT3G16520	UGT88A1	13.415925	18.37102	16.37983	10.62698	19.052022	9.764514
AT3G16530	AT3G16530	0.840779	2.178136	4.22291	1.962966	5.060981	4.186029
AT3G16540	DegP11	0	0	0	0	0.22533	0.083765
AT3G16550	DEGP12	0	0	0.016455	0	0	0
AT3G16552	AT3G16552	0	0	0	0	0	0
AT3G16555	AT3G16555	0.02276	0.664553	1.013222	1.343661	1.235163	0.37229
AT3G16560	AT3G16560	15.31242	12.571944	17.761383	21.752033	27.62712	28.488192
AT3G16565	AT3G16565	8.54973	10.554485	7.189038	6.73317	10.168289	9.561772
AT3G16570	RALF23	51.353363	51.781371	56.342993	40.389582	39.390434	50.833509
AT3G16580	AT3G16580	0	0	0	0	0	0
AT3G16590	AT3G16590	0	0	0	0.062391	0	0
AT3G16600	AT3G16600	0	0	0	0.09766	0	0
AT3G16610	PCMP-E91	0.358388	0.648707	0.739301	1.170542	0.930916	1.015114
AT3G16620	TOC120	7.555465	8.704306	8.269244	8.358274	8.301264	9.775761
AT3G16630	KINESIN-13A	40.325468	38.121111	34.533594	41.369063	38.962129	40.395117
AT3G16640	TCTP	2443.549019	3402.925391	2626.010675	1910.513521	2390.853294	2085.891362
AT3G16650	PRL2	2.750016	1.965426	3.38942	3.97953	3.991583	4.65966
AT3G16660	AT3G16660	0	0	0.448283	0	0	0.596267
AT3G16670	AT3G16670	0	0	0.316368	0	0	0.501705
AT3G16680	AT3G16680	0	0	0	0	0	0
AT3G16690	SWEET16	38.065139	45.489873	47.548917	27.503274	36.001165	33.659383
AT3G16700	AT3G16700	14.132663	10.453856	10.551638	14.85972	8.768353	14.717409
AT3G16710	AT3G16710	0.241748	0.987616	1.218903	1.337373	1.212725	1.663371
AT3G16712	AT3G16712	0	0	0	0	0	0
AT3G16720	ATL2	13.235303	10.108642	13.050392	17.491582	16.458544	14.756951
AT3G16730	CAPH2	3.936548	2.937006	4.020456	5.566077	4.588963	3.759814
AT3G16740	AT3G16740	16.693064	20.463316	20.252307	14.354914	12.613739	15.460324
AT3G16750	AT3G16750	2.730192	1.724751	5.17707	3.60185	3.413676	0.993128
AT3G16760	AT3G16760	31.140521	26.88635	21.50793	38.948596	35.395098	38.009742
AT3G16770	RAP2-3	68.212842	84.733129	72.770198	39.24806	40.066601	32.62671
AT3G16780	RPL19B	133.754926	102.088443	143.013979	209.015102	140.884838	160.185092
AT3G16785	PLDP1	14.190202	13.574824	13.602327	10.690118	12.095302	10.16737
AT3G16800	AT3G16800	95.922791	139.858279	92.420304	50.982658	41.599113	68.11185
AT3G16810	APUM24	12.748998	14.71757	10.997029	26.791552	13.819276	19.541802
AT3G16820	AT3G16820	0	0	0	0	0	0
AT3G16830	TPR2	24.463634	26.227394	22.614561	23.824741	21.127962	21.20334
AT3G16840	RH13	19.183969	14.659461	17.930813	26.866628	20.92575	21.454414
AT3G16850	AT3G16850	60.103322	52.492071	52.182187	28.785833	35.940301	37.849557
AT3G16851	AT3G16851	0	0	0	0	0	0
AT3G16857	ARR1	44.163344	48.153606	48.341247	30.45079	29.91786	28.084564
AT3G16860	COBL8	2.745649	3.309576	3.161598	4.680637	3.287878	4.008599
AT3G16870	GATA17	16.306361	15.381946	19.041166	34.475327	29.090909	29.90824
AT3G16880	AT3G16880	0	0	0	0	0	0
AT3G16890	PPR40	2.03753	0.759944	1.070198	2.801514	2.045583	1.658083
AT3G16895	AT3G16895	0	0	0	0	0	0
AT3G16900	AT3G16900	8.772034	4.565011	5.748256	10.365239	9.117367	8.901623
AT3G16910	AAE7	45.076807	48.996297	41.741757	30.658019	36.089037	38.889334
AT3G16920	CTL2	30.061968	20.935573	32.694876	22.451805	33.771282	20.520971
AT3G16930	AT3G16930	0	0	0	0	0	0
AT3G16940	CMTA6	23.939561	27.833506	28.94748	18.693412	23.25317	21.537405
AT3G16950	LPD1	33.607809	30.459312	29.417745	41.313144	32.316715	33.036964
AT3G16960	AT3G16960	0	0	0	0	0	0
AT3G16970	AT3G16970	0	0	0	0	0	0
AT3G16980	NRPB9A	1.655335	1.407581	2.236042	5.365792	5.641799	4.541621
AT3G16990	TENA_E	26.57146	18.385143	29.183289	17.684476	25.764715	26.521125
AT3G17000	UBC32	47.228309	50.931489	44.129564	30.719335	33.512332	33.977794
AT3G17010	AT3G17010	0	0	0	0	0.032404	0
AT3G17020	AT3G17020	713.175468	493.398044	742.367835	344.331929	559.794908	384.921812
AT3G17030	AT3G17030	2.829012	1.761051	1.500315	2.994904	2.210912	2.364344
AT3G17040	HCF107	5.295504	5.772732	4.358619	5.96161	6.657188	6.174546
AT3G17050	AT3G17050	0.113392	0	0.012624	0.045377	0	0
AT3G17060	PME67	0	0	0	0	0	0
AT3G17070	PER29	0	0	0	0.081676	0	0
AT3G17080	AT3G17080	0	0	0	0	0	0
AT3G17090	AT3G17090	52.114555	58.778512	54.567849	49.457721	49.794386	45.469524
AT3G17100	BHLH147	47.412164	66.142833	51.264192	39.819155	37.329666	40.968046
AT3G17110	AT3G17110	5.934909	8.433143	2.768265	8.818369	10.923689	9.947006
AT3G17120	AT3G17120	8.393467	11.591692	9.604338	18.313114	17.171513	18.304486
AT3G17130	AT3G17130	0.612767	1.181741	0	2.260457	2.389832	2.479146
AT3G17140	AT3G17140	0	0	0	0	0	0
AT3G17150	AT3G17150	0	0	0	0	0	0
AT3G17152	AT3G17152	0	0	0	0	0	0
AT3G17155	AT3G17155	0	0	0	0	0	0
AT3G17160	AT3G17160	116.820118	100.994735	123.341972	141.164261	113.649669	121.877752
AT3G17170	RFC3	10.995376	8.491443	9.646748	15.743446	12.597924	12.269138
AT3G17180	SCPL33	0.977422	0.633171	1.292017	0.213918	0.269384	0.367184
AT3G17185	TASIR-ARF	53.209257	114.80471	74.370011	73.105267	71.174611	73.214543
AT3G17190	AT3G17190	0	0	0	0	0	0
AT3G17200	AT3G17200	0	0	0	0	0	0
AT3G17203	GA2OX5	0	0	0	0	0	0
AT3G17205	UPL6	19.836751	18.314495	16.797772	16.559756	18.808469	17.451019
AT3G17210	ATHS1	241.92559	217.39821	210.417608	190.037572	183.564256	191.148737
AT3G17220	PMEI2	1.767599	0	0.605518	0.879928	0	0
AT3G17225	AT3G17225	0.600824	0.817614	0	0.958635	3.560115	0.576364
AT3G17230	AT3G17230	0	0	0	0	0	0
AT3G17240	LPD2	121.378791	115.230388	121.716005	145.720411	124.377829	135.19794
AT3G17250	AT3G17250	6.276877	6.265019	2.756237	8.114269	8.4638	5.063425
AT3G17260	AT3G17260	0	0	0	0	0	0
AT3G17261	AT3G17261	0	0	0	0	0	0
AT3G17265	AT3G17265	0	0	0	0	0	0
AT3G17270	AT3G17270	0	0	0	0	0	0
AT3G17280	AT3G17280	1.237153	0.761254	1.066039	2.256082	2.929078	1.459063
AT3G17290	AT3G17290	0	0	0	0.140785	0.018817	0
AT3G17300	AT3G17300	32.860759	33.808322	35.404518	62.474905	40.917021	42.715203
AT3G17310	DRM3	8.711583	9.28271	7.718921	7.629731	10.190695	6.218316
AT3G17320	AT3G17320	0	0	0	0	0	0
AT3G17330	ECT6	7.749569	5.977097	5.223413	6.705056	7.379147	6.449444
AT3G17340	AT3G17340	14.487112	13.203279	14.565941	17.043184	16.658127	14.0807
AT3G17350	AT3G17350	3.471514	7.325047	4.780523	7.797066	5.747426	4.81735
AT3G17360	POK1	3.435773	2.752337	2.664478	5.862461	4.265007	4.537262
AT3G17365	AT3G17365	13.420549	14.713313	22.977419	18.551469	20.103145	18.124398
AT3G17370	AT3G17370	0	0	0	0	0	0
AT3G17380	AT3G17380	4.861821	4.597869	6.873422	5.850774	4.690868	4.251945
AT3G17390	METK4	229.482919	171.443985	186.205765	458.260564	343.128766	340.010308
AT3G17400	AT3G17400	0	0	0	0	0	0
AT3G17410	AT3G17410	84.173189	88.673545	98.520346	56.383875	73.060384	78.700717
AT3G17420	GPK1	23.054548	18.556555	19.93562	24.172846	30.303253	28.067479
AT3G17430	AT3G17430	14.520788	9.428607	12.99556	18.85948	17.891649	17.597796
AT3G17440	NPSN13	63.224901	59.114481	75.044696	45.481853	46.215252	51.085875
AT3G17450	AT3G17450	8.040574	6.488354	7.071826	9.463473	8.167661	9.161627
AT3G17460	AT3G17460	4.527638	3.31752	2.665875	1.967981	1.467724	0.971508
AT3G17465	RPL3B	40.911568	40.894257	34.867568	58.295073	43.547046	46.936275
AT3G17470	CRSH	3.297958	5.842244	2.930061	4.900744	6.371927	4.937279
AT3G17480	AT3G17480	0	0	0	0	0	0
AT3G17490	AT3G17490	0	0	0	0	0	0
AT3G17500	AT3G17500	0	0	0	0	0	0
AT3G17510	CIPK1	63.983361	117.318885	72.581525	25.384465	45.012672	35.308192
AT3G17520	AT3G17520	0.153114	2.996003	0	0	0.86644	0.787328
AT3G17530	AT3G17530	0	0	0	0	0	0
AT3G17540	AT3G17540	0	0	0	0	0	0
AT3G17550	AT3G17550	0	0	0	0	0	0
AT3G17560	AT3G17560	0	0	0	0	0	0
AT3G17570	AT3G17570	0	0	0	0	0	0
AT3G17580	AT3G17580	6.361127	11.68057	12.627462	7.950326	15.376586	7.351026
AT3G17590	BSH	26.454989	33.555378	26.588541	14.644275	23.285553	21.754079
AT3G17600	IAA31	1.782855	3.345419	1.879328	2.190927	2.51685	1.666801
AT3G17609	HYH	22.034308	73.547601	26.540259	66.610007	38.213812	76.474213
AT3G17611	ATRBL14	5.112812	6.875383	6.320534	7.743317	5.942156	8.649904
AT3G17620	AT3G17620	0	0	0	0	0	0
AT3G17626	AT3G17626	20.43112	16.346445	21.05515	9.689412	12.288203	10.689041
AT3G17630	CHX19	1.844862	1.987979	2.604808	1.971449	1.889683	1.524331
AT3G17640	AT3G17640	4.595927	3.032916	3.331463	4.270014	4.025914	4.047119
AT3G17650	YSL5	22.051061	27.509212	21.590538	11.269894	17.372541	15.726157
AT3G17660	AGD15	4.397821	1.672045	1.988371	3.552466	4.064898	2.747412
AT3G17668	ENA	11.031966	12.545602	10.272505	4.920598	8.864632	6.342011
AT3G17670	AT3G17670	6.459775	7.264288	5.81776	3.98931	4.049387	3.964328
AT3G17675	AT3G17675	0	0	0	0	0	0
AT3G17680	AT3G17680	4.428573	1.807858	4.300269	8.255949	5.457773	2.352312
AT3G17690	CNGC19	0.197311	0	0.048818	0.394776	0.0646	0.256155
AT3G17700	CNGC20	2.692406	3.202774	1.960655	1.605126	2.040714	1.757263
AT3G17710	AT3G17710	10.627357	14.577545	9.644402	9.132642	10.957172	11.48182
AT3G17712	AT3G17712	1.356944	3.102754	1.852814	1.730816	0.897009	2.112851
AT3G17715	AT3G17715	2.191494	2.374676	1.819099	1.319329	2.427287	3.710659
AT3G17720	AT3G17720	0	0	0	0	0	0
AT3G17730	anac057	3.776479	2.909874	4.950318	3.030139	4.695261	4.38065
AT3G17740	AT3G17740	8.002129	5.96338	5.483548	6.627787	8.639154	7.719728
AT3G17750	AT3G17750	9.512006	8.261431	8.435888	8.596154	9.462196	7.736951
AT3G17760	GAD5	0	0.044897	0.267776	0.01337	0	0.306862
