gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
AT2G42880	MPK20	52.334773	46.33051	45.658055	58.462397	57.127317	52.04668
AT2G42885	AT2G42885	0	0	0	0	0.6289	0
AT2G42890	ML2	41.156538	47.324553	49.580327	20.775545	30.900826	27.146576
AT2G42900	AT2G42900	7.715843	9.787903	12.134401	2.846154	4.790258	4.087376
AT2G42910	PRS4	47.636167	41.696401	49.850209	70.476713	53.867421	51.132717
AT2G42920	PCMP-E75	1.392161	2.744631	1.921546	1.631137	2.025971	1.832974
AT2G42930	AT2G42930	0	0	2.739757	0	0	0
AT2G42940	AHL16	1.199379	0	0	0.155466	0.245962	0
AT2G42950	AT2G42950	2.687208	3.754447	3.155501	3.926593	3.454943	2.584687
AT2G42955	AT2G42955	0.448124	0	0	0.628177	0	0
AT2G42960	AT2G42960	3.967323	4.147649	3.161621	4.329753	3.264116	2.717818
AT2G42975	AT2G42975	4.622845	6.729419	3.603005	5.216575	4.035381	2.337791
AT2G42980	AT2G42980	1.919766	1.766017	1.469825	1.027588	1.633859	1.847431
AT2G42990	AT2G42990	0	0	0	0	0	0
AT2G43000	JUB1	1.875849	1.456057	1.625431	0.940377	1.088332	2.439677
AT2G43010	PIF4	0	0	0.460046	0.150576	0.016921	0.354435
AT2G43018	CPuORF17	22.218107	0	23.016146	34.506918	30.458312	30.701892
AT2G43020	PAO2	5.896853	30.012616	4.433718	6.863963	4.304032	5.959281
AT2G43030	RPL3A	57.304153	55.02738	63.566939	48.105586	49.684654	50.382382
AT2G43040	NPG1	7.487526	7.182539	8.882517	9.393282	8.394833	8.107874
AT2G43050	PME16	21.907965	9.189674	18.779244	5.74147	9.100823	7.945241
AT2G43060	IBH1	35.824794	23.250541	31.723862	18.417869	19.455789	18.356685
AT2G43070	SPPL3	34.021709	31.48409	36.877708	30.427348	31.486886	32.473239
AT2G43080	P4H1	36.198362	40.100439	29.397726	36.077775	32.520784	30.646341
AT2G43090	AT2G43090	112.314803	97.636716	112.135328	146.668972	123.641138	112.989323
AT2G43100	IPMI2	35.242956	12.638402	41.276774	102.639118	58.616291	59.805756
AT2G43110	AT2G43110	13.288544	14.738535	13.055493	33.779538	17.315785	20.905465
AT2G43120	AT2G43120	21.949294	19.167205	24.263588	18.389069	19.75287	21.303047
AT2G43130	RABA5C	22.759693	21.294458	15.560903	32.826809	20.005125	26.418392
AT2G43137	AT2G43137	0	0	0	0	0	0
AT2G43138	AT2G43138	0	0	0	0	0	0
AT2G43139	AT2G43139	0	0	0	0	0	0
AT2G43140	BHLH129	19.770538	12.030566	22.872187	22.106516	19.448992	20.168213
AT2G43141	AT2G43141	0	0	0	0	0	0
AT2G43150	AT2G43150	1928.845139	1145.449866	1467.227781	1283.528386	1822.797398	1434.21558
AT2G43160	EPSIN2	98.218533	93.288225	93.956589	62.851202	74.818602	72.650813
AT2G43180	AT2G43180	3.104866	3.760518	3.255714	2.605262	4.648047	2.713659
AT2G43190	AT2G43190	3.643085	5.710214	6.43986	6.11065	3.901204	8.366404
AT2G43200	AT2G43200	4.413951	2.867768	4.576107	4.961822	5.987919	4.037665
AT2G43210	PUX11	36.346264	33.479218	28.436176	23.555976	24.513464	20.29745
AT2G43220	AT2G43220	0.713655	0.861638	1.915643	1.033727	1.220043	1.543057
AT2G43230	AT2G43230	0.755746	1.604603	1.083266	0.666416	0.857055	0.587694
AT2G43235	AT2G43235	4.96814	5.815108	5.250782	7.998012	6.981014	5.986601
AT2G43240	AT2G43240	7.381389	8.688235	5.758633	12.44888	8.296209	8.648281
AT2G43250	AT2G43250	3.118328	5.971095	3.877098	3.354551	3.644722	4.166285
AT2G43255	AT2G43255	0	0	0	0	0	0
AT2G43260	AT2G43260	9.69975	7.578249	7.018587	8.874381	8.097351	7.231719
AT2G43261	AT2G43261	0	0	0	0	0	0
AT2G43270	AT2G43270	0	0	0.383176	0	0.106238	0
AT2G43280	AT2G43280	10.085563	12.334013	17.549426	13.074306	15.975781	19.711863
AT2G43290	CML5	37.148543	57.640777	43.934801	78.766669	77.575556	82.609992
AT2G43300	AT2G43300	0	0	0	0	0	0
AT2G43310	AT2G43310	2.306366	0.731144	2.311787	4.656607	2.655704	1.239504
AT2G43320	AT2G43320	18.03834	21.958552	12.01212	17.868882	19.56672	18.243491
AT2G43330	INT1	19.184817	20.195858	25.339165	10.461271	13.151714	12.442621
AT2G43340	AT2G43340	62.0733	93.850468	78.771382	108.584209	89.837317	116.838755
AT2G43350	GPX3	105.382934	88.085815	108.709092	82.205535	98.774826	91.736626
AT2G43360	BIO2	34.254918	36.528907	32.779477	58.125398	39.513944	44.623298
AT2G43370	SNRNP35	13.465007	9.660623	12.711397	7.542179	7.441323	7.738147
AT2G43371	AT2G43371	0	0	0	0	0	0
AT2G43375	AT2G43375	1.43552	2.184595	1.464262	3.441733	3.077276	2.64496
AT2G43386	AT2G43386	0	0	0	0	0	0
AT2G43390	AT2G43390	8.247364	24.992857	3.590125	16.170533	14.60492	24.692791
AT2G43400	ETFQO	20.347034	18.640631	24.499803	13.973009	18.62473	15.084526
AT2G43410	FPA	12.481077	15.40268	13.866136	18.061665	13.18433	17.056753
AT2G43420	3BETAHSD/D3	17.395653	21.273338	20.679031	19.202266	24.353863	20.382033
AT2G43430	GLX2-1	27.108189	27.911392	30.899942	21.591944	21.214269	23.774777
AT2G43440	AT2G43440	0	0	0	0.095305	0	0
AT2G43445	AT2G43445	0.990329	0.67824	1.615013	2.786962	1.800534	2.1335
AT2G43450	AT2G43450	0	0	0	0	0	0
AT2G43460	RPL38B	714.487291	715.666258	873.844459	1112.233458	1058.767899	1162.759294
AT2G43465	AT2G43465	2.79789	1.86827	2.006545	2.627486	1.820754	2.237212
AT2G43470	AT2G43470	0	0.589653	0	0.261979	0	0
AT2G43480	PER26	3.207627	1.310994	4.889838	2.933788	2.884657	2.2987
AT2G43490	AT2G43490	12.22322	13.707429	10.785869	17.754573	15.431491	13.738557
AT2G43500	NLP8	1.505333	1.610513	1.915044	3.400958	1.706032	3.444691
AT2G43510	ATTI1	7.994669	18.503036	23.536933	8.751759	9.512785	8.739309
AT2G43520	ATTI2	0	0	0.460896	0	0	0
AT2G43530	ATTI3	5.801793	9.170091	7.723095	5.777798	5.537172	2.514137
AT2G43535	ATTI4	712.165677	590.14005	773.882823	508.685632	743.841759	578.211134
AT2G43540	AT2G43540	33.346671	45.431754	44.652839	29.809334	41.717244	30.800626
AT2G43550	ATTI6	33.559646	16.942669	11.352883	30.963254	41.848223	34.367411
AT2G43560	FKBP16-3	6.334566	3.467092	7.93652	5.908896	11.687208	7.344719
AT2G43570	CHI	7.317813	8.149567	10.098383	8.930728	11.585613	17.101342
AT2G43580	AT2G43580	0	0	0.026459	0	0.522072	0.130078
AT2G43590	AT2G43590	36.925328	32.614173	35.881979	23.83072	22.826581	30.279476
AT2G43600	AT2G43600	0.183145	0.583486	1.730909	2.417525	2.362705	1.997962
AT2G43610	AT2G43610	123.541968	136.532121	163.268853	90.10383	97.239829	55.170879
AT2G43620	AT2G43620	1.15021	1.139989	1.278391	1.5969	2.685048	1.330091
AT2G43630	AT2G43630	23.970646	25.965869	27.495884	27.704698	26.013444	26.156327
AT2G43640	SRP14	58.697624	69.129584	73.658965	84.361153	56.144262	73.620916
AT2G43650	EMB2777	23.091267	21.305099	18.287296	36.543657	24.651242	26.025271
AT2G43660	AT2G43660	0	0	0	1.183552	0.350601	1.363885
AT2G43670	AT2G43670	44.100903	64.089196	50.854081	54.59054	62.612842	68.523318
AT2G43680	IQD14	150.975605	155.250502	123.592466	83.428216	113.055753	103.888169
AT2G43690	LECRK53	0.752435	0.209643	0.571831	0.228349	0.667351	0.520997
AT2G43700	LECRK54	0.787072	0.758886	1.929363	1.157651	1.111336	1.023618
AT2G43710	FAB2	35.22673	35.008804	28.317975	49.221734	33.954098	40.916103
AT2G43720	AT2G43720	9.560857	18.245571	17.247317	21.687598	20.728209	18.765916
AT2G43730	JAL24	0	0	0	0	0	0
AT2G43740	JAL25	0	0	0	0	0.059318	0
AT2G43745	AT2G43745	0.81725	0.363806	0.26343	0.345079	0.586398	0.802726
AT2G43750	OASB	101.456039	92.492357	98.288009	70.413659	73.239214	67.213172
AT2G43760	MOCS2	46.598854	41.750829	44.470861	52.257831	57.222047	55.926893
AT2G43770	AT2G43770	21.358186	15.372564	22.799563	24.485436	18.142849	20.670293
AT2G43780	AT2G43780	40.916609	40.789489	42.427125	69.265859	58.780592	56.902376
AT2G43790	MPK6	70.117022	58.239674	59.058619	53.806735	53.330701	52.376589
AT2G43795	AT2G43795	0	0.751285	0	0	0	0
AT2G43800	FH2	7.834028	9.960814	7.152198	15.030162	16.008151	12.791057
AT2G43810	LSM6B	36.733471	40.828103	37.157162	57.934541	49.498107	50.965341
AT2G43820	UGT74F2	111.960568	100.540491	117.131714	52.272236	71.393302	73.346979
AT2G43830	AT2G43830	0	0	0	0.112316	0.119356	0.022324
AT2G43840	UGT74F1	1.885983	1.632626	2.77103	6.02277	7.073716	5.133754
AT2G43850	AT2G43850	15.582356	9.411302	13.773377	10.979801	11.807666	11.224164
AT2G43860	AT2G43860	0	0	0	0.23362	0	0.235351
AT2G43865	AT2G43865	0.082633	0.473011	0	0.410378	0	1.293939
AT2G43870	AT2G43870	1.572908	2.489791	1.193705	1.154045	1.571735	1.427019
AT2G43871	AT2G43871	0	0	0	0	0	0
AT2G43880	AT2G43880	16.704344	18.416587	23.986797	17.308294	9.750483	11.474336
AT2G43890	AT2G43890	20.362752	15.381872	17.251203	15.753967	6.068752	7.869572
AT2G43900	5PTASE12	8.717604	7.231812	7.203356	4.229525	5.592498	4.600894
AT2G43910	HOL1	302.576889	244.987693	266.470904	254.392929	298.533009	298.991892
AT2G43920	HOL2	9.888606	13.304315	16.422202	1.85528	0.722096	5.463782
AT2G43930	AT2G43930	0.131044	0	1.21486	0	0	0
AT2G43932	AT2G43932	1.700585	0	0.977034	2.901773	0.969365	5.339711
AT2G43940	HOL3	36.316379	39.492271	36.87111	34.45907	32.294147	36.28498
AT2G43945	AT2G43945	17.559797	16.777492	16.118797	15.222175	12.784639	12.396947
AT2G43950	OEP37	24.207269	20.425863	16.15109	21.547397	19.070081	22.619689
AT2G43960	AT2G43960	0	0	0	0	0	0
AT2G43970	LARP6B	303.079032	282.01325	277.567947	240.338385	299.387645	254.436898
AT2G43980	ITPK4	15.266777	15.731299	15.07925	18.318236	14.838802	18.439173
AT2G43990	AT2G43990	1.353245	0.473361	1.042289	1.862217	1.447432	2.122525
AT2G44000	AT2G44000	3.440866	1.807015	3.012354	1.446337	2.975874	2.529659
AT2G44010	AT2G44010	60.624179	57.089491	71.078328	40.52158	48.783481	58.945548
AT2G44020	AT2G44020	7.256314	8.127387	5.357276	7.958097	8.399	5.87492
AT2G44030	AT2G44030	0	0	0	0	0	0
AT2G44040	DAPB1	12.125616	8.811392	7.158758	15.210483	10.251393	12.307788
AT2G44050	COS1	62.358271	46.852368	53.521929	77.224933	57.960361	71.042274
AT2G44060	AT2G44060	224.744484	215.057953	214.767466	298.556173	262.379787	278.694028
AT2G44065	AT2G44065	55.9057	56.633392	62.328621	58.44855	49.099227	49.419984
AT2G44070	AT2G44070	0	0.424044	0	0.063281	0	0.253056
AT2G44080	ARL	17.134756	22.998842	17.984803	13.500679	14.77004	11.65937
AT2G44090	AT2G44090	19.7453	19.127593	21.681252	18.850757	20.216822	20.108803
AT2G44100	GDI1	84.151819	85.074885	90.982595	89.948172	82.820385	83.454035
AT2G44110	MLO15	8.585524	6.624734	7.085275	4.591606	5.715733	6.592467
AT2G44120	RPL7C	228.462361	196.925062	195.162549	306.419673	208.239458	215.054808
AT2G44130	AT2G44130	0	0	2.871753	0.018509	0	0
AT2G44140	ATG4A	23.333486	20.700554	25.568941	12.533711	14.635442	16.096457
AT2G44150	ASHH3	14.00344	13.457661	11.474025	14.486551	12.342978	12.853203
AT2G44160	MTHFR2	99.884905	104.888311	83.436151	99.748462	91.763797	93.921895
AT2G44170	NMT2	0.188	0.110275	0.450607	0.178605	0.20299	0.021696
AT2G44175	AT2G44175	0	0	0	0	0	0
AT2G44180	MAP2A	33.733369	28.546552	30.896474	19.239835	23.878168	20.83825
AT2G44190	EDE1	4.001851	3.057157	4.252652	4.790107	4.235952	1.787227
AT2G44195	AT2G44195	0	0	0	0.037265	0	0
AT2G44198	AT2G44198	0	0	0	0	0	0
AT2G44200	AT2G44200	17.944556	18.301017	15.871407	16.556893	14.648992	17.26988
AT2G44210	AT2G44210	9.158623	16.531019	9.794541	11.828452	13.037202	12.242567
AT2G44220	AT2G44220	0.140621	0.331671	0.486077	0.078338	0	0
AT2G44230	AT2G44230	12.55166	11.686563	7.437643	13.204276	12.581792	11.167318
AT2G44240	AT2G44240	0	0	0	0	0	0
AT2G44250	AT2G44250	0	0	0	0.015768	0.115104	0
AT2G44255	AT2G44255	0.747787	0.790871	1.357546	1.610924	0.831877	1.155917
AT2G44260	AT2G44260	7.566351	8.924104	8.157993	10.468933	8.926121	10.253036
AT2G44270	NCS6	25.125735	28.445388	25.73296	30.201796	24.598761	23.805259
AT2G44280	AT2G44280	2.871904	3.157148	3.701184	2.765569	3.529523	2.493772
AT2G44290	YLS3	0.082493	1.636622	1.25338	2.205581	2.491177	1.080859
AT2G44300	AT2G44300	43.082333	42.478536	31.867962	57.752251	52.158273	58.851939
AT2G44304	AT2G44304	0	0	0	0	0	0
AT2G44310	AT2G44310	171.310808	195.839317	184.633424	201.76624	187.76687	224.796703
AT2G44320	AT2G44320	0	0	0	0	0	0
AT2G44330	AT2G44330	0	0	0	0	0	0
AT2G44340	VQ18	2.499285	1.198318	6.246053	8.712081	4.991146	6.797449
AT2G44350	CSY4	125.972186	115.834316	125.486189	194.736464	157.390389	189.855023
AT2G44360	AT2G44360	60.161606	68.960877	59.822357	48.156293	57.118767	58.019147
AT2G44370	AT2G44370	47.16996	50.581425	47.343033	36.21244	37.674643	49.56505
AT2G44380	AT2G44380	45.790633	43.886724	45.833419	42.12164	59.185502	52.132101
AT2G44383	AT2G44383	0	0	0	3.982698	2.569311	1.27742
AT2G44390	AT2G44390	0.046249	0.104692	0.051459	0	0.201841	0.050056
AT2G44400	AT2G44400	0.089915	0	0	0.08922	0.3852	0
AT2G44410	AT2G44410	39.13905	27.605082	36.192417	23.048454	28.104522	27.378269
AT2G44420	AT2G44420	10.058395	12.918278	11.210359	10.934477	11.170341	9.932237
AT2G44430	AT2G44430	13.14996	13.442961	12.880649	14.601758	14.070682	14.196158
AT2G44440	EML4	5.203761	8.129378	4.244009	9.481605	8.719787	8.312448
AT2G44450	BGLU15	47.909708	35.169529	39.212739	42.452779	44.896098	38.399596
AT2G44460	BGLU28	0	0.521124	4.064236	1.253666	0.327647	0.289699
AT2G44470	BGLU29	0	0	0.425552	0	0	0
AT2G44480	BGLU17	6.696803	3.678734	9.399138	2.064903	3.526134	3.416027
AT2G44490	BGLU26	82.563553	63.460385	85.306317	69.178054	69.497721	82.707402
AT2G44500	AT2G44500	43.914926	45.78136	40.378682	32.79073	35.977303	46.056873
AT2G44510	AT2G44510	5.501784	6.474889	7.681857	17.559751	13.945918	13.929638
AT2G44520	COX10	26.24102	32.492289	31.125794	34.751893	30.474244	34.942674
AT2G44525	AT2G44525	51.516141	61.483235	69.687576	40.32432	45.953227	50.336611
AT2G44530	PRS5	21.280763	23.668224	17.804979	21.27422	18.937818	21.799954
AT2G44540	AtGH9B9	0	0	0	0	0	0
AT2G44550	AtGH9B10	0	0	0	0	0	0
AT2G44560	AtGH9B11	0	0	0	0	0	0.093895
AT2G44570	AtGH9B12	0	0	0	0	0	0
AT2G44578	AT2G44578	2.401132	0.413636	1.901254	4.566229	2.490748	3.403828
AT2G44580	AT2G44580	5.765166	3.670519	5.079571	5.221604	3.199215	6.295557
AT2G44581	AT2G44581	0	2.50907	0	0.452237	0	1.038163
AT2G44590	DRP1D	0.504845	0	0.124619	0.197031	0	0
AT2G44600	AT2G44600	5.984204	5.533673	5.832919	5.891024	6.885269	7.869452
AT2G44610	RABH1B	116.713711	135.012643	112.803845	131.450124	107.365313	105.025514
AT2G44620	MTACP1	175.027255	163.22981	176.547109	219.431704	177.549781	197.489794
AT2G44630	AT2G44630	0.734201	1.137727	0.964115	1.639758	0.170976	1.095945
AT2G44640	AT2G44640	5.087299	4.138393	5.58634	9.06802	6.392806	6.329536
AT2G44650	CHL-CPN10	31.372408	27.727271	29.973689	36.831578	40.375228	36.986838
AT2G44660	AT2G44660	11.726936	9.22959	11.341153	13.661996	10.685609	12.844808
AT2G44670	AT2G44670	74.64151	118.790289	84.655402	180.123843	136.386715	171.835195
AT2G44680	CKB4	29.37499	32.656626	31.664592	29.011786	21.375273	28.396155
AT2G44690	ARAC9	3.804972	1.368094	4.404225	10.41175	8.516602	5.102487
AT2G44700	AT2G44700	1.743007	1.315978	1.734346	2.093225	1.719713	1.928614
AT2G44710	AT2G44710	18.343778	18.016768	16.241682	19.453015	19.288336	17.371583
AT2G44730	AT2G44730	36.879581	38.555897	36.195641	21.586753	22.054908	23.289949
AT2G44735	AT2G44735	0	0	0.180832	0	0	0
AT2G44740	CYCU4-1	10.779317	7.544976	14.243754	14.704899	10.621	10.417141
AT2G44745	WRKY12	0	0	0	0	0	0
AT2G44750	TPK2	4.956528	10.023703	7.416037	5.320613	8.490799	3.702863
AT2G44760	AT2G44760	18.849963	18.016372	21.89919	15.223741	16.491349	16.661205
AT2G44770	AT2G44770	23.013887	25.324424	28.342209	24.36922	26.219507	25.074787
AT2G44780	AT2G44780	0	2.017817	0	0	0.58878	0
AT2G44790	UCC2	466.849765	415.169103	546.846859	192.280035	243.758139	271.688256
AT2G44798	AT2G44798	2.688237	0.20479	4.378949	2.498516	2.19333	1.716208
AT2G44800	AT2G44800	0.516924	0.153777	0	0.452526	0	0
AT2G44810	DAD1	0	0	0	0	0	0
AT2G44820	AT2G44820	36.085598	32.659416	36.301634	33.574623	31.248626	37.653071
AT2G44830	AT2G44830	11.717853	15.427799	11.676139	14.755084	14.550599	11.442571
AT2G44840	ERF13	0	0.916921	1.135519	1.024208	0	0
AT2G44850	AT2G44850	7.082693	5.847146	4.988836	3.041331	4.280018	5.059462
AT2G44860	AT2G44860	125.780334	126.156169	114.310615	190.35351	142.256985	150.278458
AT2G44870	AT2G44870	22.008793	24.882194	25.526067	25.05792	19.670619	18.996523
AT2G44880	PCMP-E9	0.390339	0.585145	0.365862	0.464819	0.196547	0.601476
AT2G44890	CYP704A1	0	0	0	0	0	0
AT2G44900	FBX5	6.616115	5.14755	5.250581	5.106808	4.550928	5.594408
AT2G44910	ATHB-4	0.246226	0.469486	0	0.987539	0.395963	0.05381
AT2G44920	AT2G44920	1.709451	6.501989	2.644163	1.02552	3.511812	1.823099
AT2G44925	AT2G44925	0	0	0	0	0	0
AT2G44930	AT2G44930	0	0	0	0	0	0
AT2G44940	ERF034	11.039204	37.05498	9.856257	56.548888	59.570713	55.53654
AT2G44950	HUB1	14.541006	13.360447	12.276249	11.186073	11.98172	11.749774
AT2G44970	AT2G44970	31.822699	36.917559	30.61294	20.335848	24.224394	23.158187
AT2G44980	AT2G44980	8.886226	9.178446	9.294335	9.03421	9.676096	8.830815
AT2G44990	CCD7	0	0.035242	0.117051	0.031702	0.09264	0.277229
AT2G44995	AT2G44995	0	0	0	0	0	1.076087
AT2G45000	NUP62	12.525749	11.843624	11.331925	14.546981	11.108983	10.949041
AT2G45010	AT2G45010	23.821854	22.377206	21.828696	22.500749	23.236926	24.164493
AT2G45020	AT2G45020	0	0	0	0	0	0
AT2G45023	AT2G45023	7.359837	5.483843	4.844535	5.328156	3.741136	2.556091
AT2G45030	MEFG2	19.703408	20.24039	18.894945	31.388635	26.204042	25.633706
AT2G45040	AT2G45040	3.485229	0.76398	4.290241	2.569699	2.650656	2.449677
AT2G45050	GATA2	29.377552	24.562203	21.742973	13.26586	7.484884	7.104924
AT2G45060	AT2G45060	34.816844	29.918792	32.190754	45.00384	34.333457	34.787541
AT2G45070	SEC61	345.178133	366.459096	375.409567	485.108786	358.677122	430.609806
AT2G45080	CYCU2-1	1.698508	0.392004	1.330965	6.111354	2.982813	2.854438
AT2G45090	AT2G45090	0	0	0	0	0	0
AT2G45100	AT2G45100	2.334195	2.099316	1.467631	2.992147	3.258495	3.354874
AT2G45110	EXPB4	0	0	0	0	0	0
AT2G45120	ZAT4	2.671332	0.263799	1.855402	1.930169	0.919622	2.385056
AT2G45126	AT2G45126	0	0	0	0	0	0
AT2G45130	SPX3	0	0	0	0.577024	0.344097	1.457186
AT2G45135	AT2G45135	0.185116	0	0	0	0	0.201927
AT2G45140	PVA12	66.485947	68.716358	62.604169	69.778369	56.456822	65.708659
AT2G45150	CDS4	1.719975	0.89389	1.271954	2.07832	1.194329	1.850908
AT2G45160	SCL27	18.381317	18.888381	18.270888	21.472411	16.057727	18.514603
AT2G45161	AT2G45161	0	0	0	0	0	0
AT2G45170	ATG8E	249.722578	318.653095	411.777892	122.535867	186.749741	157.39482
AT2G45180	AT2G45180	70.775166	33.191843	71.167501	62.492119	44.134394	58.312845
AT2G45190	YAB1	0.044296	0	0	0.177662	0	0
AT2G45200	GOS12	53.352986	43.255766	46.265271	42.787707	42.662464	45.205555
AT2G45210	SAUR36	33.86597	48.89468	35.855197	16.039068	25.232087	24.634356
AT2G45220	PME17	116.843361	119.137635	152.020675	43.240281	70.988195	72.954549
AT2G45230	AT2G45230	0	0	0	0	0	0
AT2G45240	MAP1A	28.589458	30.457896	39.136301	43.429368	36.671566	36.300794
AT2G45245	AT2G45245	14.780742	18.562717	18.394556	15.484662	12.784585	15.448619
AT2G45250	AT2G45250	29.839146	26.71432	23.798122	20.606306	26.744021	18.163321
AT2G45260	AT2G45260	27.168282	27.464812	25.202614	25.736705	23.631626	23.94833
AT2G45270	GCP1	4.706709	2.429016	2.946006	4.12026	5.201208	5.001755
AT2G45280	RAD51C	7.167423	7.146556	6.042114	8.135646	8.677022	4.968456
AT2G45290	TKL-2	69.469227	79.635551	68.280703	112.869378	72.548962	89.699113
AT2G45300	AT2G45300	75.533444	81.023943	72.855509	94.816177	80.341517	94.4967
AT2G45310	GAE4	3.990852	5.875189	5.671346	7.477146	6.927053	5.333558
AT2G45315	AT2G45315	5.148185	3.901358	4.729494	2.084236	4.39682	8.278048
AT2G45320	AT2G45320	4.800267	5.02804	5.53887	4.342203	5.232943	6.191488
AT2G45330	emb1067	63.010874	55.535087	73.762761	38.662393	42.7986	46.947003
AT2G45340	AT2G45340	7.834035	7.508207	8.773708	4.916254	6.47555	4.539121
AT2G45350	CRR4	0.076001	0.096842	0.180903	0.206866	0.095444	0.119006
AT2G45360	AT2G45360	34.521198	22.981564	57.356877	14.327256	21.929542	17.565461
AT2G45380	AT2G45380	44.243321	51.538291	51.451245	31.02657	40.519296	38.310979
AT2G45400	BEN1	24.81553	26.127332	21.106646	43.378793	34.582744	37.283591
AT2G45403	AT2G45403	0	2.406279	0	0	0	0.676542
AT2G45406	AT2G45406	0	0	0	0	0	0
AT2G45410	LBD19	0.070563	1.11309	0.470837	0.636502	1.13253	0
AT2G45412	AT2G45412	0	0	0	0	0	0
AT2G45420	LBD18	2.126226	0.594001	1.646544	1.259864	1.532718	1.252061
AT2G45430	AHL22	63.758286	57.583296	61.290877	48.985281	39.21011	48.734336
AT2G45434	AT2G45434	0	0	0	0	0	0
AT2G45440	DHDPS2	24.426954	20.448696	21.145961	36.419641	27.361028	28.623582
AT2G45450	ZPR1	5.11302	11.676348	6.459673	5.75237	6.49674	8.297403
AT2G45460	AT2G45460	3.820679	4.293064	3.843241	4.247577	4.089725	3.976767
AT2G45470	FLA8	88.527264	82.348611	62.922519	79.650394	69.535479	75.861273
AT2G45480	AtGRF9	2.829421	2.056226	2.660809	1.92671	1.773223	2.292325
AT2G45490	AUR3	5.929041	7.269914	9.175294	5.159141	8.627582	7.274942
AT2G45500	AT2G45500	15.184232	15.68038	18.003652	13.084076	17.647409	13.736727
AT2G45510	CYP704A2	35.251471	25.829423	27.138991	21.805418	31.540714	24.465188
AT2G45520	AT2G45520	59.626726	57.145442	53.207326	81.40933	66.32281	59.635682
AT2G45530	AT2G45530	11.568463	21.585439	11.751363	13.063527	12.131242	10.834197
AT2G45540	AT2G45540	17.970263	15.42998	12.392944	15.355829	17.004914	13.898333
AT2G45550	CYP76C4	0.39031	0.165251	2.855844	1.20117	1.49803	0.353845
AT2G45560	CYP76C1	0.745586	0.388455	0.645301	0.786519	1.489882	0.827733
AT2G45570	CYP76C2	0.070729	0	0	0	0.069074	0.051673
AT2G45580	CYP76C3	0	0	0	0	0	0
AT2G45590	AT2G45590	5.582537	5.810837	7.922967	15.380695	8.4864	8.669726
AT2G45600	CXE8	0.528353	0.538192	0.915078	0.23374	0	0.3403
AT2G45610	CXE9	0	0	0	0	0	0
AT2G45620	AT2G45620	37.752911	40.0508	33.633471	23.031741	27.781829	26.66012
AT2G45630	AT2G45630	4.454847	10.498945	4.710472	4.350902	5.305267	6.985964
AT2G45640	SAP18	84.30234	94.285487	106.031757	112.456556	97.222395	94.643761
AT2G45650	AGL6	0	0	0	0	0.030146	0
AT2G45660	SOC1	83.926293	68.427517	81.677231	40.251208	61.156559	59.728201
AT2G45670	LPEAT2	85.48034	78.991352	87.011978	54.490708	57.59762	66.020301
AT2G45680	TCP9	3.863388	6.888703	6.240536	3.401945	5.745536	5.179179
AT2G45685	AT2G45685	1.346785	0	0	0.597708	0	0
AT2G45690	PEX16	9.626384	9.479209	7.094563	8.542917	9.57	7.735028
AT2G45695	URM1-1	47.531941	55.509107	41.96067	46.073307	52.686195	38.100319
AT2G45700	AT2G45700	10.430556	12.282074	12.506887	13.407363	11.777009	10.984693
AT2G45710	RPS27A	72.888697	89.693779	95.682866	141.48895	118.043116	134.722512
AT2G45720	AT2G45720	15.785363	12.487774	11.838731	15.210907	20.352049	20.252105
AT2G45730	AT2G45730	16.211423	19.957847	18.550933	33.817607	20.044476	22.833619
AT2G45740	PEX11D	14.229782	15.242688	19.577008	4.611726	9.206378	5.717524
AT2G45750	AT2G45750	24.631656	21.229822	28.588709	17.621205	20.881153	23.055068
AT2G45760	BAP2	0.618162	0	1.993282	1.828177	0.586777	1.146288
AT2G45770	CPFTSY	9.752444	8.986206	6.138212	11.475093	8.794343	9.17987
AT2G45780	AT2G45780	0.184994	0.628149	0	0.97225	0	0
AT2G45790	PMM	158.937904	173.981346	177.218625	231.4538	195.78044	208.268193
AT2G45800	PLIM2A	0	0	0.231631	0.159566	0.166364	0
AT2G45810	RH6	32.157587	32.836709	30.754226	24.7378	26.822453	23.147636
AT2G45820	DBP	282.839122	342.823913	287.057716	251.053	333.714889	325.501141
AT2G45830	DTA2	26.518224	24.158089	28.446944	16.510782	20.207259	19.96134
AT2G45840	AT2G45840	0	0	0	0	0	0
AT2G45850	AHL9	0.915896	0.627051	0.651026	0.359919	0.350409	0.138954
AT2G45860	AT2G45860	123.57865	100.581881	137.316416	168.108639	142.454013	188.653274
AT2G45870	AT2G45870	2.779522	3.731475	2.722872	5.29396	4.598402	5.725443
AT2G45880	BAM7	6.680272	6.270332	5.485001	5.032698	6.008423	5.66575
AT2G45890	ROPGEF4	13.389344	7.998906	11.044167	11.801847	11.238562	13.873718
AT2G45900	AT2G45900	0.884636	1.488364	0.701821	1.439314	1.217104	0.831462
AT2G45910	PUB33	24.522723	27.362986	24.001865	18.512866	25.227379	22.580672
AT2G45920	PUB37	32.173241	40.03511	35.86014	43.34687	47.322909	49.278468
AT2G45930	AT2G45930	0	0	0	0	0	0
AT2G45940	AT2G45940	0	0	0	0.125273	0	0.234377
AT2G45950	ASK20	7.962467	6.717945	7.996805	8.873691	8.647029	9.890481
